,Unnamed: 0_x,ZIPCODE,CUISINECODE,VIOLCODE,SCORE,CURRENTGRADE,GRADEDATE,Unnamed: 0_y,geocode
154907,45645,10007,20.0,02G,27.0,B,2013-05-14 00:00:00,6,"(40.7136487, -74.0087126)"
154908,45783,10007,49.0,10B,7.0,A,2012-12-31 00:00:00,6,"(40.7136487, -74.0087126)"
154909,46145,10007,20.0,02B,27.0,B,2013-05-14 00:00:00,6,"(40.7136487, -74.0087126)"
154910,46293,10007,49.0,10F,9.0,A,2013-01-14 00:00:00,6,"(40.7136487, -74.0087126)"
154911,46593,10007,14.0,02B,12.0,A,2013-06-28 00:00:00,6,"(40.7136487, -74.0087126)"
154912,46744,10007,3.0,10F,12.0,A,2012-11-20 00:00:00,6,"(40.7136487, -74.0087126)"
154913,47074,10007,49.0,02B,9.0,A,2013-01-14 00:00:00,6,"(40.7136487, -74.0087126)"
154914,47107,10007,55.0,06C,13.0,A,2013-08-27 00:00:00,6,"(40.7136487, -74.0087126)"
154915,47108,10007,55.0,10F,13.0,A,2013-08-27 00:00:00,6,"(40.7136487, -74.0087126)"
154916,47151,10007,49.0,02B,19.0,B,2013-05-31 00:00:00,6,"(40.7136487, -74.0087126)"
154917,47211,10007,44.0,04N,16.0,B,2013-08-29 00:00:00,6,"(40.7136487, -74.0087126)"
154918,47212,10007,49.0,04L,44.0,Z,2013-10-18 00:00:00,6,"(40.7136487, -74.0087126)"
154919,47213,10007,49.0,06F,44.0,Z,2013-10-18 00:00:00,6,"(40.7136487, -74.0087126)"
154920,47451,10007,62.0,02B,34.0,Z,2013-10-31 00:00:00,6,"(40.7136487, -74.0087126)"
154921,47519,10007,23.0,10F,13.0,A,2013-10-25 00:00:00,6,"(40.7136487, -74.0087126)"
154922,47806,10007,55.0,09C,13.0,A,2013-08-27 00:00:00,6,"(40.7136487, -74.0087126)"
154923,48526,10007,49.0,06D,7.0,A,2012-12-31 00:00:00,6,"(40.7136487, -74.0087126)"
154924,48702,10007,44.0,08A,12.0,A,2013-09-30 00:00:00,6,"(40.7136487, -74.0087126)"
154925,48957,10007,3.0,10F,4.0,A,2013-09-16 00:00:00,6,"(40.7136487, -74.0087126)"
154926,48996,10007,55.0,02G,14.0,B,2013-09-20 00:00:00,6,"(40.7136487, -74.0087126)"
154927,49087,10007,44.0,04N,13.0,A,2013-07-31 00:00:00,6,"(40.7136487, -74.0087126)"
154928,49088,10007,44.0,08A,13.0,A,2013-07-31 00:00:00,6,"(40.7136487, -74.0087126)"
154929,49089,10007,44.0,10F,13.0,A,2013-07-31 00:00:00,6,"(40.7136487, -74.0087126)"
154930,49413,10007,54.0,02G,12.0,A,2013-07-02 00:00:00,6,"(40.7136487, -74.0087126)"
154931,49436,10007,54.0,10H,12.0,A,2013-07-02 00:00:00,6,"(40.7136487, -74.0087126)"
154932,49896,10007,5.0,06C,19.0,B,2013-09-23 00:00:00,6,"(40.7136487, -74.0087126)"
154933,49921,10007,3.0,06D,7.0,A,2013-06-21 00:00:00,6,"(40.7136487, -74.0087126)"
154934,50035,10007,55.0,04L,12.0,A,2013-08-01 00:00:00,6,"(40.7136487, -74.0087126)"
154935,50499,10007,62.0,04J,34.0,Z,2013-10-31 00:00:00,6,"(40.7136487, -74.0087126)"
154936,50521,10007,14.0,06C,12.0,A,2013-06-28 00:00:00,6,"(40.7136487, -74.0087126)"
154937,50566,10007,3.0,10F,12.0,A,2013-05-30 00:00:00,6,"(40.7136487, -74.0087126)"
154938,50799,10007,3.0,10F,7.0,A,2013-06-21 00:00:00,6,"(40.7136487, -74.0087126)"
154939,50822,10007,5.0,04M,19.0,B,2013-09-23 00:00:00,6,"(40.7136487, -74.0087126)"
154940,50844,10007,43.0,10F,2.0,A,2013-07-31 00:00:00,6,"(40.7136487, -74.0087126)"
154941,50983,10007,62.0,04L,34.0,Z,2013-10-31 00:00:00,6,"(40.7136487, -74.0087126)"
154942,51011,10007,23.0,02G,13.0,A,2013-10-25 00:00:00,6,"(40.7136487, -74.0087126)"
154943,51225,10007,3.0,10F,8.0,A,2012-12-03 00:00:00,6,"(40.7136487, -74.0087126)"
154944,51396,10007,48.0,10F,13.0,A,2013-06-24 00:00:00,6,"(40.7136487, -74.0087126)"
154945,51550,10007,3.0,10B,13.0,A,2013-06-03 00:00:00,6,"(40.7136487, -74.0087126)"
154946,51955,10007,5.0,10F,4.0,A,2013-08-14 00:00:00,6,"(40.7136487, -74.0087126)"
154947,52019,10007,3.0,02G,9.0,A,2013-07-18 00:00:00,6,"(40.7136487, -74.0087126)"
154948,52405,10007,3.0,10B,12.0,A,2013-08-14 00:00:00,6,"(40.7136487, -74.0087126)"
154949,52420,10007,44.0,08A,23.0,B,2013-02-05 00:00:00,6,"(40.7136487, -74.0087126)"
154950,52930,10007,3.0,04M,13.0,A,2013-07-16 00:00:00,6,"(40.7136487, -74.0087126)"
154951,53185,10007,14.0,02G,10.0,A,2013-03-18 00:00:00,6,"(40.7136487, -74.0087126)"
154952,53331,10007,49.0,09C,8.0,A,2013-04-23 00:00:00,6,"(40.7136487, -74.0087126)"
154953,53332,10007,49.0,10F,8.0,A,2013-04-23 00:00:00,6,"(40.7136487, -74.0087126)"
154954,53965,10007,14.0,10F,7.0,A,2013-07-05 00:00:00,6,"(40.7136487, -74.0087126)"
154955,54243,10007,69.0,10F,4.0,A,2013-01-14 00:00:00,6,"(40.7136487, -74.0087126)"
154956,54297,10007,47.0,06D,13.0,A,2013-06-07 00:00:00,6,"(40.7136487, -74.0087126)"
154957,54421,10007,3.0,10D,12.0,A,2013-03-21 00:00:00,6,"(40.7136487, -74.0087126)"
154958,54433,10007,14.0,02G,13.0,A,2013-10-11 00:00:00,6,"(40.7136487, -74.0087126)"
154959,54565,10007,14.0,10F,4.0,A,2012-11-21 00:00:00,6,"(40.7136487, -74.0087126)"
154960,54601,10007,62.0,04N,6.0,A,2013-10-11 00:00:00,6,"(40.7136487, -74.0087126)"
154961,54698,10007,56.0,10F,7.0,A,2013-07-31 00:00:00,6,"(40.7136487, -74.0087126)"
154962,54790,10007,81.0,10B,7.0,A,2013-09-11 00:00:00,6,"(40.7136487, -74.0087126)"
154963,55092,10007,69.0,10F,12.0,A,2013-07-31 00:00:00,6,"(40.7136487, -74.0087126)"
154964,55093,10007,3.0,10F,5.0,A,2013-11-12 00:00:00,6,"(40.7136487, -74.0087126)"
154965,55234,10007,3.0,10B,13.0,A,2013-09-24 00:00:00,6,"(40.7136487, -74.0087126)"
154966,55762,10007,3.0,06C,60.0,Z,2013-08-29 00:00:00,6,"(40.7136487, -74.0087126)"
154967,55766,10007,49.0,04J,27.0,B,2013-07-02 00:00:00,6,"(40.7136487, -74.0087126)"
154968,55844,10007,77.0,02G,19.0,Z,2013-11-06 00:00:00,6,"(40.7136487, -74.0087126)"
154969,56184,10007,52.0,10F,4.0,A,2012-12-31 00:00:00,6,"(40.7136487, -74.0087126)"
154970,56191,10007,3.0,04L,10.0,A,2013-04-08 00:00:00,6,"(40.7136487, -74.0087126)"
154971,56280,10007,3.0,06D,12.0,A,2013-07-17 00:00:00,6,"(40.7136487, -74.0087126)"
154972,56758,10007,3.0,10F,12.0,A,2013-10-18 00:00:00,6,"(40.7136487, -74.0087126)"
154973,57317,10007,18.0,04A,17.0,B,2013-09-23 00:00:00,6,"(40.7136487, -74.0087126)"
154974,57693,10007,44.0,04L,12.0,A,2013-09-30 00:00:00,6,"(40.7136487, -74.0087126)"
154975,57694,10007,44.0,10F,12.0,A,2013-09-30 00:00:00,6,"(40.7136487, -74.0087126)"
154976,57777,10007,5.0,02B,11.0,A,2013-04-29 00:00:00,6,"(40.7136487, -74.0087126)"
154977,57778,10007,5.0,10B,11.0,A,2013-04-29 00:00:00,6,"(40.7136487, -74.0087126)"
154978,57962,10007,54.0,10F,12.0,A,2013-07-02 00:00:00,6,"(40.7136487, -74.0087126)"
154979,57984,10007,3.0,02G,12.0,A,2013-05-30 00:00:00,6,"(40.7136487, -74.0087126)"
154980,58082,10007,14.0,10H,4.0,A,2013-06-20 00:00:00,6,"(40.7136487, -74.0087126)"
154981,58275,10007,44.0,02B,16.0,B,2013-08-29 00:00:00,6,"(40.7136487, -74.0087126)"
154982,58276,10007,49.0,04C,44.0,Z,2013-10-18 00:00:00,6,"(40.7136487, -74.0087126)"
154983,58277,10007,49.0,06D,44.0,Z,2013-10-18 00:00:00,6,"(40.7136487, -74.0087126)"
154984,58278,10007,49.0,06E,44.0,Z,2013-10-18 00:00:00,6,"(40.7136487, -74.0087126)"
154985,58279,10007,49.0,10E,44.0,Z,2013-10-18 00:00:00,6,"(40.7136487, -74.0087126)"
154986,58532,10007,3.0,10F,19.0,C,2010-09-01 00:00:00,6,"(40.7136487, -74.0087126)"
154987,58917,10007,3.0,10F,11.0,A,2011-10-18 00:00:00,6,"(40.7136487, -74.0087126)"
154988,58918,10007,3.0,08C,13.0,A,2012-01-17 00:00:00,6,"(40.7136487, -74.0087126)"
154989,58919,10007,3.0,09C,7.0,,,6,"(40.7136487, -74.0087126)"
154990,58920,10007,3.0,10F,7.0,,,6,"(40.7136487, -74.0087126)"
154991,59983,10007,3.0,16B,,,,6,"(40.7136487, -74.0087126)"
154992,59984,10007,3.0,05D,17.0,,,6,"(40.7136487, -74.0087126)"
154993,59985,10007,3.0,10F,3.0,A,2012-09-18 00:00:00,6,"(40.7136487, -74.0087126)"
154994,59986,10007,3.0,04M,26.0,,,6,"(40.7136487, -74.0087126)"
154995,60864,10007,3.0,06D,19.0,B,2011-02-03 00:00:00,6,"(40.7136487, -74.0087126)"
154996,60865,10007,3.0,,,,,6,"(40.7136487, -74.0087126)"
154997,60866,10007,3.0,08A,17.0,,,6,"(40.7136487, -74.0087126)"
154998,60989,10007,3.0,04C,17.0,,,6,"(40.7136487, -74.0087126)"
154999,60990,10007,3.0,10F,17.0,,,6,"(40.7136487, -74.0087126)"
155000,61452,10007,3.0,10B,14.0,,,6,"(40.7136487, -74.0087126)"
155001,62202,10007,3.0,06D,36.0,,,6,"(40.7136487, -74.0087126)"
155002,62203,10007,3.0,06E,36.0,,,6,"(40.7136487, -74.0087126)"
155003,62204,10007,3.0,08A,36.0,,,6,"(40.7136487, -74.0087126)"
155004,62205,10007,3.0,06F,20.0,,,6,"(40.7136487, -74.0087126)"
155005,62206,10007,3.0,10F,20.0,,,6,"(40.7136487, -74.0087126)"
155006,62207,10007,3.0,10B,2.0,A,2012-07-23 00:00:00,6,"(40.7136487, -74.0087126)"
155007,62904,10007,3.0,08A,13.0,A,2011-02-14 00:00:00,6,"(40.7136487, -74.0087126)"
155008,62905,10007,3.0,99B,13.0,A,2011-02-14 00:00:00,6,"(40.7136487, -74.0087126)"
155009,63044,10007,27.0,02B,13.0,A,2011-05-23 00:00:00,6,"(40.7136487, -74.0087126)"
155010,63045,10007,27.0,06A,25.0,,,6,"(40.7136487, -74.0087126)"
155011,63046,10007,27.0,02G,28.0,,,6,"(40.7136487, -74.0087126)"
155012,63949,10007,48.0,02G,27.0,,,6,"(40.7136487, -74.0087126)"
155013,63950,10007,48.0,06D,27.0,,,6,"(40.7136487, -74.0087126)"
155014,63951,10007,48.0,10B,4.0,A,2012-05-29 00:00:00,6,"(40.7136487, -74.0087126)"
155015,63952,10007,48.0,04H,21.0,,,6,"(40.7136487, -74.0087126)"
155016,64815,10007,3.0,06C,19.0,C,2010-09-01 00:00:00,6,"(40.7136487, -74.0087126)"
155017,64816,10007,3.0,99B,19.0,C,2010-09-01 00:00:00,6,"(40.7136487, -74.0087126)"
155018,64817,10007,3.0,04J,13.0,B,2011-03-30 00:00:00,6,"(40.7136487, -74.0087126)"
155019,64818,10007,3.0,06B,23.0,,,6,"(40.7136487, -74.0087126)"
155020,64819,10007,3.0,02G,12.0,B,2013-02-01 00:00:00,6,"(40.7136487, -74.0087126)"
155021,64941,10007,3.0,02G,23.0,,,6,"(40.7136487, -74.0087126)"
155022,64942,10007,3.0,10B,13.0,A,2012-01-17 00:00:00,6,"(40.7136487, -74.0087126)"
155023,66491,10007,27.0,02B,19.0,,,6,"(40.7136487, -74.0087126)"
155024,66492,10007,27.0,06F,20.0,,,6,"(40.7136487, -74.0087126)"
155025,66493,10007,27.0,08A,20.0,,,6,"(40.7136487, -74.0087126)"
155026,66494,10007,27.0,10F,13.0,A,2011-05-23 00:00:00,6,"(40.7136487, -74.0087126)"
155027,66495,10007,27.0,10A,7.0,A,2012-04-25 00:00:00,6,"(40.7136487, -74.0087126)"
155028,66496,10007,27.0,02B,28.0,,,6,"(40.7136487, -74.0087126)"
155029,66887,10007,62.0,08A,15.0,,,6,"(40.7136487, -74.0087126)"
155030,66888,10007,62.0,08B,15.0,,,6,"(40.7136487, -74.0087126)"
155031,66889,10007,62.0,06D,11.0,A,2011-02-26 00:00:00,6,"(40.7136487, -74.0087126)"
155032,66890,10007,62.0,04L,12.0,A,2012-06-28 00:00:00,6,"(40.7136487, -74.0087126)"
155033,67567,10007,3.0,06F,12.0,B,2013-02-01 00:00:00,6,"(40.7136487, -74.0087126)"
155034,67568,10007,3.0,09C,19.0,,,6,"(40.7136487, -74.0087126)"
155035,67569,10007,3.0,10F,19.0,,,6,"(40.7136487, -74.0087126)"
155036,67666,10007,3.0,02G,19.0,C,2010-09-01 00:00:00,6,"(40.7136487, -74.0087126)"
155037,67667,10007,3.0,06E,19.0,C,2010-09-01 00:00:00,6,"(40.7136487, -74.0087126)"
155038,67668,10007,3.0,10B,11.0,A,2011-10-18 00:00:00,6,"(40.7136487, -74.0087126)"
155039,67669,10007,3.0,02G,19.0,,,6,"(40.7136487, -74.0087126)"
155040,67997,10007,3.0,02G,14.0,,,6,"(40.7136487, -74.0087126)"
155041,67998,10007,3.0,06A,14.0,,,6,"(40.7136487, -74.0087126)"
155042,67999,10007,3.0,06F,17.0,,,6,"(40.7136487, -74.0087126)"
155043,68000,10007,3.0,10F,17.0,,,6,"(40.7136487, -74.0087126)"
155044,68001,10007,3.0,06D,13.0,B,2011-03-30 00:00:00,6,"(40.7136487, -74.0087126)"
155045,68002,10007,3.0,06C,23.0,,,6,"(40.7136487, -74.0087126)"
155046,68003,10007,3.0,02G,11.0,A,2011-10-18 00:00:00,6,"(40.7136487, -74.0087126)"
155047,68004,10007,3.0,02B,19.0,,,6,"(40.7136487, -74.0087126)"
155048,68891,10007,3.0,08A,26.0,,,6,"(40.7136487, -74.0087126)"
155049,70018,10007,48.0,10F,4.0,A,2010-11-16 00:00:00,6,"(40.7136487, -74.0087126)"
155050,70346,10007,3.0,,,,,6,"(40.7136487, -74.0087126)"
155051,71771,10007,3.0,02B,26.0,,,6,"(40.7136487, -74.0087126)"
155052,71948,10007,3.0,10B,26.0,,,6,"(40.7136487, -74.0087126)"
155053,71949,10007,3.0,02G,17.0,,,6,"(40.7136487, -74.0087126)"
155054,71950,10007,3.0,06D,8.0,A,2011-10-11 00:00:00,6,"(40.7136487, -74.0087126)"
155055,71951,10007,3.0,10B,8.0,A,2011-10-11 00:00:00,6,"(40.7136487, -74.0087126)"
155056,72755,10007,3.0,04K,36.0,,,6,"(40.7136487, -74.0087126)"
155057,72756,10007,3.0,10F,19.0,B,2011-02-03 00:00:00,6,"(40.7136487, -74.0087126)"
155058,72757,10007,3.0,10A,26.0,,,6,"(40.7136487, -74.0087126)"
155059,72758,10007,3.0,04A,20.0,B,2011-08-10 00:00:00,6,"(40.7136487, -74.0087126)"
155060,72759,10007,3.0,06F,10.0,A,2012-03-02 00:00:00,6,"(40.7136487, -74.0087126)"
155061,72760,10007,3.0,10D,20.0,,,6,"(40.7136487, -74.0087126)"
155062,72761,10007,3.0,,,,,6,"(40.7136487, -74.0087126)"
155063,72835,10007,3.0,10F,9.0,B,2011-03-09 00:00:00,6,"(40.7136487, -74.0087126)"
155064,73097,10007,3.0,16A,,,,6,"(40.7136487, -74.0087126)"
155065,73098,10007,3.0,06F,12.0,A,2011-10-07 00:00:00,6,"(40.7136487, -74.0087126)"
155066,73121,10007,3.0,02G,17.0,,,6,"(40.7136487, -74.0087126)"
155067,73122,10007,3.0,06C,9.0,B,2011-03-09 00:00:00,6,"(40.7136487, -74.0087126)"
155068,73123,10007,3.0,02G,26.0,,,6,"(40.7136487, -74.0087126)"
155069,73827,10007,3.0,04A,19.0,B,2011-02-03 00:00:00,6,"(40.7136487, -74.0087126)"
155070,73828,10007,3.0,10F,26.0,,,6,"(40.7136487, -74.0087126)"
155071,73829,10007,3.0,06C,9.0,,,6,"(40.7136487, -74.0087126)"
155072,73830,10007,3.0,06C,20.0,,,6,"(40.7136487, -74.0087126)"
155073,73831,10007,3.0,,,,,6,"(40.7136487, -74.0087126)"
155074,73832,10007,3.0,,,,,6,"(40.7136487, -74.0087126)"
155075,75812,10007,3.0,04L,13.0,A,2011-02-14 00:00:00,6,"(40.7136487, -74.0087126)"
155076,75813,10007,3.0,10F,13.0,A,2011-02-14 00:00:00,6,"(40.7136487, -74.0087126)"
155077,75814,10007,3.0,02G,11.0,A,2012-02-22 00:00:00,6,"(40.7136487, -74.0087126)"
155078,76306,10007,3.0,08A,9.0,,,6,"(40.7136487, -74.0087126)"
155079,76896,10007,3.0,04A,36.0,,,6,"(40.7136487, -74.0087126)"
155080,76981,10007,3.0,10A,36.0,,,6,"(40.7136487, -74.0087126)"
155081,76982,10007,3.0,22C,36.0,,,6,"(40.7136487, -74.0087126)"
155082,76983,10007,3.0,06D,26.0,,,6,"(40.7136487, -74.0087126)"
155083,76984,10007,3.0,06E,26.0,,,6,"(40.7136487, -74.0087126)"
155084,76985,10007,3.0,10I,26.0,,,6,"(40.7136487, -74.0087126)"
155085,76986,10007,3.0,04H,20.0,B,2011-08-10 00:00:00,6,"(40.7136487, -74.0087126)"
155086,76987,10007,3.0,10B,20.0,B,2011-08-10 00:00:00,6,"(40.7136487, -74.0087126)"
155087,76988,10007,3.0,15L,,,,6,"(40.7136487, -74.0087126)"
155088,76989,10007,3.0,06D,10.0,A,2012-03-02 00:00:00,6,"(40.7136487, -74.0087126)"
155089,76990,10007,3.0,,,,,6,"(40.7136487, -74.0087126)"
155090,76991,10007,3.0,04K,17.0,,,6,"(40.7136487, -74.0087126)"
155091,77146,10007,3.0,10F,2.0,,,6,"(40.7136487, -74.0087126)"
155092,77147,10007,3.0,04C,17.0,,,6,"(40.7136487, -74.0087126)"
155093,77617,10007,3.0,08A,50.0,,,6,"(40.7136487, -74.0087126)"
155094,77618,10007,3.0,02G,26.0,B,2011-05-13 00:00:00,6,"(40.7136487, -74.0087126)"
155095,77619,10007,3.0,06F,26.0,B,2011-05-13 00:00:00,6,"(40.7136487, -74.0087126)"
155096,77620,10007,3.0,06A,17.0,,,6,"(40.7136487, -74.0087126)"
155097,77761,10007,62.0,,,,,6,"(40.7136487, -74.0087126)"
155098,78464,10007,3.0,10F,3.0,,,6,"(40.7136487, -74.0087126)"
155099,79913,10007,3.0,04M,31.0,,,6,"(40.7136487, -74.0087126)"
155100,79914,10007,3.0,08A,31.0,,,6,"(40.7136487, -74.0087126)"
155101,79915,10007,3.0,02G,14.0,,,6,"(40.7136487, -74.0087126)"
155102,79916,10007,3.0,10G,14.0,,,6,"(40.7136487, -74.0087126)"
155103,79917,10007,3.0,10H,11.0,A,2012-02-22 00:00:00,6,"(40.7136487, -74.0087126)"
155104,81144,10007,27.0,02G,13.0,B,2011-10-07 00:00:00,6,"(40.7136487, -74.0087126)"
155105,81145,10007,27.0,04L,28.0,,,6,"(40.7136487, -74.0087126)"
155106,81360,10007,44.0,08A,11.0,A,2012-07-16 00:00:00,6,"(40.7136487, -74.0087126)"
155107,81884,10007,27.0,04L,20.0,,,6,"(40.7136487, -74.0087126)"
155108,81885,10007,27.0,10F,20.0,,,6,"(40.7136487, -74.0087126)"
155109,81886,10007,27.0,09C,13.0,A,2011-05-23 00:00:00,6,"(40.7136487, -74.0087126)"
155110,81887,10007,27.0,02G,17.0,,,6,"(40.7136487, -74.0087126)"
155111,81888,10007,27.0,10H,17.0,,,6,"(40.7136487, -74.0087126)"
155112,81889,10007,27.0,02B,10.0,A,2012-10-05 00:00:00,6,"(40.7136487, -74.0087126)"
155113,82945,10007,3.0,10F,26.0,,,6,"(40.7136487, -74.0087126)"
155114,84060,10007,48.0,10F,27.0,,,6,"(40.7136487, -74.0087126)"
155115,84061,10007,48.0,02H,21.0,,,6,"(40.7136487, -74.0087126)"
155116,86876,10007,27.0,10G,19.0,,,6,"(40.7136487, -74.0087126)"
155117,87732,10007,27.0,02G,19.0,,,6,"(40.7136487, -74.0087126)"
155118,87733,10007,27.0,10B,20.0,,,6,"(40.7136487, -74.0087126)"
155119,87734,10007,27.0,02G,25.0,,,6,"(40.7136487, -74.0087126)"
155120,87735,10007,27.0,10F,17.0,,,6,"(40.7136487, -74.0087126)"
155121,88047,10007,70.0,02G,31.0,,,6,"(40.7136487, -74.0087126)"
155122,88048,10007,70.0,06D,31.0,,,6,"(40.7136487, -74.0087126)"
155123,88049,10007,70.0,99B,31.0,,,6,"(40.7136487, -74.0087126)"
155124,88050,10007,70.0,02G,13.0,A,2011-09-06 00:00:00,6,"(40.7136487, -74.0087126)"
155125,88051,10007,70.0,02G,10.0,A,2011-12-16 00:00:00,6,"(40.7136487, -74.0087126)"
155126,88052,10007,70.0,04L,15.0,B,2013-01-09 00:00:00,6,"(40.7136487, -74.0087126)"
155127,88053,10007,70.0,10F,15.0,B,2013-01-09 00:00:00,6,"(40.7136487, -74.0087126)"
155128,88054,10007,70.0,02B,24.0,,,6,"(40.7136487, -74.0087126)"
155129,88055,10007,70.0,10B,26.0,,,6,"(40.7136487, -74.0087126)"
155130,88118,10007,27.0,06C,17.0,,,6,"(40.7136487, -74.0087126)"
155131,88119,10007,27.0,06C,7.0,A,2012-04-25 00:00:00,6,"(40.7136487, -74.0087126)"
155132,88181,10007,62.0,06D,57.0,,,6,"(40.7136487, -74.0087126)"
155133,88182,10007,62.0,10B,57.0,,,6,"(40.7136487, -74.0087126)"
155134,88183,10007,62.0,10F,18.0,,,6,"(40.7136487, -74.0087126)"
155135,88184,10007,62.0,10F,13.0,A,2011-09-23 00:00:00,6,"(40.7136487, -74.0087126)"
155136,88185,10007,62.0,02B,21.0,,,6,"(40.7136487, -74.0087126)"
155137,88186,10007,62.0,04M,21.0,,,6,"(40.7136487, -74.0087126)"
155138,88187,10007,62.0,10B,11.0,A,2012-02-24 00:00:00,6,"(40.7136487, -74.0087126)"
155139,88188,10007,62.0,10F,17.0,,,6,"(40.7136487, -74.0087126)"
155140,89626,10007,3.0,06D,50.0,,,6,"(40.7136487, -74.0087126)"
155141,90240,10007,62.0,08C,15.0,,,6,"(40.7136487, -74.0087126)"
155142,90241,10007,62.0,22C,15.0,,,6,"(40.7136487, -74.0087126)"
155143,90242,10007,62.0,08A,11.0,A,2011-02-26 00:00:00,6,"(40.7136487, -74.0087126)"
155144,90243,10007,62.0,08B,11.0,A,2011-02-26 00:00:00,6,"(40.7136487, -74.0087126)"
155145,92155,10007,48.0,10F,4.0,A,2012-05-29 00:00:00,6,"(40.7136487, -74.0087126)"
155146,92156,10007,48.0,02B,21.0,,,6,"(40.7136487, -74.0087126)"
155147,92171,10007,48.0,06C,5.0,A,2011-12-09 00:00:00,6,"(40.7136487, -74.0087126)"
155148,93805,10007,44.0,10F,8.0,B,2012-01-18 00:00:00,6,"(40.7136487, -74.0087126)"
155149,94914,10007,3.0,06F,7.0,B,2011-04-20 00:00:00,6,"(40.7136487, -74.0087126)"
155150,95078,10007,44.0,02G,41.0,,,6,"(40.7136487, -74.0087126)"
155151,95079,10007,44.0,99B,41.0,,,6,"(40.7136487, -74.0087126)"
155152,95080,10007,44.0,04L,21.0,,,6,"(40.7136487, -74.0087126)"
155153,95225,10007,44.0,10F,3.0,A,2012-04-09 00:00:00,6,"(40.7136487, -74.0087126)"
155154,95226,10007,44.0,08A,17.0,,,6,"(40.7136487, -74.0087126)"
155155,95227,10007,44.0,08A,11.0,A,2012-09-04 00:00:00,6,"(40.7136487, -74.0087126)"
155156,95228,10007,44.0,02G,27.0,B,2013-02-26 00:00:00,6,"(40.7136487, -74.0087126)"
155157,95892,10007,44.0,10H,12.0,A,2011-02-02 00:00:00,6,"(40.7136487, -74.0087126)"
155158,95893,10007,44.0,04L,11.0,A,2012-07-16 00:00:00,6,"(40.7136487, -74.0087126)"
155159,95894,10007,44.0,02B,42.0,,,6,"(40.7136487, -74.0087126)"
155160,96620,10007,5.0,06A,24.0,,,6,"(40.7136487, -74.0087126)"
155161,96621,10007,5.0,02G,29.0,,,6,"(40.7136487, -74.0087126)"
155162,96622,10007,5.0,04L,37.0,,,6,"(40.7136487, -74.0087126)"
155163,96623,10007,5.0,06F,19.0,,,6,"(40.7136487, -74.0087126)"
155164,96624,10007,5.0,04L,13.0,A,2012-09-25 00:00:00,6,"(40.7136487, -74.0087126)"
155165,96830,10007,5.0,15L,,,,6,"(40.7136487, -74.0087126)"
155166,96831,10007,5.0,04L,13.0,,,6,"(40.7136487, -74.0087126)"
155167,97588,10007,3.0,22C,26.0,,,6,"(40.7136487, -74.0087126)"
155168,97589,10007,3.0,10B,17.0,,,6,"(40.7136487, -74.0087126)"
155169,97590,10007,3.0,04L,19.0,,,6,"(40.7136487, -74.0087126)"
155170,97591,10007,3.0,06E,6.0,A,2012-06-25 00:00:00,6,"(40.7136487, -74.0087126)"
155171,97964,10007,62.0,08A,12.0,A,2012-06-28 00:00:00,6,"(40.7136487, -74.0087126)"
155172,97965,10007,62.0,08B,12.0,A,2012-06-28 00:00:00,6,"(40.7136487, -74.0087126)"
155173,98980,10007,62.0,04M,15.0,,,6,"(40.7136487, -74.0087126)"
155174,98981,10007,62.0,16F,,,,6,"(40.7136487, -74.0087126)"
155175,100164,10007,3.0,02B,26.0,B,2011-05-13 00:00:00,6,"(40.7136487, -74.0087126)"
155176,100165,10007,3.0,02B,19.0,,,6,"(40.7136487, -74.0087126)"
155177,101272,10007,70.0,04N,19.0,,,6,"(40.7136487, -74.0087126)"
155178,101273,10007,70.0,08A,19.0,,,6,"(40.7136487, -74.0087126)"
155179,101274,10007,70.0,09C,24.0,,,6,"(40.7136487, -74.0087126)"
155180,101484,10007,44.0,02B,12.0,A,2011-02-02 00:00:00,6,"(40.7136487, -74.0087126)"
155181,101485,10007,44.0,05F,42.0,,,6,"(40.7136487, -74.0087126)"
155182,101486,10007,44.0,04M,5.0,P,2013-07-16 00:00:00,6,"(40.7136487, -74.0087126)"
155183,101533,10007,62.0,04H,17.0,,,6,"(40.7136487, -74.0087126)"
155184,101534,10007,62.0,08A,57.0,,,6,"(40.7136487, -74.0087126)"
155185,101535,10007,62.0,10I,57.0,,,6,"(40.7136487, -74.0087126)"
155186,101536,10007,62.0,10F,19.0,B,2011-04-29 00:00:00,6,"(40.7136487, -74.0087126)"
155187,101537,10007,62.0,04K,21.0,,,6,"(40.7136487, -74.0087126)"
155188,101538,10007,62.0,02G,23.0,,,6,"(40.7136487, -74.0087126)"
155189,101539,10007,62.0,10B,12.0,A,2012-09-24 00:00:00,6,"(40.7136487, -74.0087126)"
155190,101720,10007,14.0,10K,16.0,,,6,"(40.7136487, -74.0087126)"
155191,101721,10007,14.0,02G,7.0,A,2011-01-21 00:00:00,6,"(40.7136487, -74.0087126)"
155192,101722,10007,14.0,20D,7.0,A,2011-01-21 00:00:00,6,"(40.7136487, -74.0087126)"
155193,102772,10007,3.0,02B,12.0,B,2010-11-22 00:00:00,6,"(40.7136487, -74.0087126)"
155194,102773,10007,3.0,06E,26.0,B,2011-05-13 00:00:00,6,"(40.7136487, -74.0087126)"
155195,102774,10007,3.0,06F,16.0,B,2011-11-21 00:00:00,6,"(40.7136487, -74.0087126)"
